OBJECTID,Site_Code,latitude,longitude,date,NO3_N_MGL,rain_sum
78922,F11308,55.0843849188067,-6.68085130632172,2017-11-27,0.9,4.7
78923,F11308,55.0843849188067,-6.68085130632172,2018-01-15,0.68,5.9
78924,F11308,55.0843849188067,-6.68085130632172,2018-02-05,1.36,1.2
78925,F11308,55.0843849188067,-6.68085130632172,2018-03-06,0.74,1.6
78926,F11308,55.0843849188067,-6.68085130632172,2018-04-18,1.08,0.1
78927,F11308,55.0843849188067,-6.68085130632172,2018-05-10,1.68,0
78928,F11308,55.0843849188067,-6.68085130632172,2018-05-30,1.47,0
78929,F11308,55.0843849188067,-6.68085130632172,2018-07-19,1.32,2
78930,F11308,55.0843849188067,-6.68085130632172,2018-08-07,1.21,1.2
78931,F11308,55.0843849188067,-6.68085130632172,2018-09-06,1.65,0.7
78932,F11308,55.0843849188067,-6.68085130632172,2018-10-03,1.13,0.3
78933,F11308,55.0843849188067,-6.68085130632172,2018-10-30,1.56,0
78934,F11308,55.0843849188067,-6.68085130632172,2018-11-26,1.91,0
86070,F11309,55.1241803617698,-6.36388463355752,2010-01-13,0.89,2.7
86071,F11309,55.1241803617698,-6.36388463355752,2010-02-10,1.17,0
86072,F11309,55.1241803617698,-6.36388463355752,2010-03-09,0.97,0
86073,F11309,55.1241803617698,-6.36388463355752,2010-04-01,0.95,0.5
86074,F11309,55.1241803617698,-6.36388463355752,2010-05-11,0.38,1.5
86075,F11309,55.1241803617698,-6.36388463355752,2010-06-14,0.81,0
86076,F11309,55.1241803617698,-6.36388463355752,2010-07-08,1.23,1.5
86077,F11309,55.1241803617698,-6.36388463355752,2010-08-05,0.42,0.4
86078,F11309,55.1241803617698,-6.36388463355752,2010-08-31,0.45,0
86079,F11309,55.1241803617698,-6.36388463355752,2010-10-05,0.78,0
86080,F11309,55.1241803617698,-6.36388463355752,2010-11-04,0.53,10.4
86081,F11309,55.1241803617698,-6.36388463355752,2010-12-09,1.12,0
86082,F11309,55.1241803617698,-6.36388463355752,2015-02-03,1.27,0.2
86083,F11309,55.1241803617698,-6.36388463355752,2015-04-28,0.98,10.8
86084,F11309,55.1241803617698,-6.36388463355752,2015-07-27,0.5,7.6
86085,F11309,55.1241803617698,-6.36388463355752,2015-10-15,0.88,0
86086,F11309,55.1241803617698,-6.36388463355752,2016-02-09,0.59,3.2
86087,F11309,55.1241803617698,-6.36388463355752,2016-05-04,0.38,0
86088,F11309,55.1241803617698,-6.36388463355752,2016-08-01,0.51,0.6
86089,F11309,55.1241803617698,-6.36388463355752,2016-11-03,0.73,1.8
86090,F11309,55.1241803617698,-6.36388463355752,2017-01-11,0.7,0.1
86091,F11309,55.1241803617698,-6.36388463355752,2017-02-07,0.64,5.7
86092,F11309,55.1241803617698,-6.36388463355752,2017-03-13,0.89,0
86093,F11309,55.1241803617698,-6.36388463355752,2017-04-10,0.91,0.6
86094,F11309,55.1241803617698,-6.36388463355752,2017-05-08,0.45,0
86095,F11309,55.1241803617698,-6.36388463355752,2017-06-07,0.47,0.5
86096,F11309,55.1241803617698,-6.36388463355752,2017-07-11,0.42,0
86097,F11309,55.1241803617698,-6.36388463355752,2017-08-10,0.69,0
86098,F11309,55.1241803617698,-6.36388463355752,2017-09-05,0.51,1.5
86099,F11309,55.1241803617698,-6.36388463355752,2017-10-05,0.25,0.6
86100,F11309,55.1241803617698,-6.36388463355752,2017-11-01,0.98,1.2
86101,F11309,55.1241803617698,-6.36388463355752,2017-11-30,0.89,1.3
86102,F11309,55.1241803617698,-6.36388463355752,2018-01-10,1.14,0.2
86103,F11309,55.1241803617698,-6.36388463355752,2018-02-06,1,1.6
86104,F11309,55.1241803617698,-6.36388463355752,2018-03-12,0.57,0
86105,F11309,55.1241803617698,-6.36388463355752,2018-04-09,0.42,2.4
86106,F11309,55.1241803617698,-6.36388463355752,2018-04-30,0.69,0
86107,F11309,55.1241803617698,-6.36388463355752,2018-06-06,0.73,0
86108,F11309,55.1241803617698,-6.36388463355752,2018-07-04,0.56,0
86109,F11309,55.1241803617698,-6.36388463355752,2018-08-09,0.84,3.7
86110,F11309,55.1241803617698,-6.36388463355752,2018-09-04,0.49,0
86111,F11309,55.1241803617698,-6.36388463355752,2018-10-04,0.37,0.8
86112,F11309,55.1241803617698,-6.36388463355752,2018-10-31,0.66,2.3
86113,F11309,55.1241803617698,-6.36388463355752,2018-11-29,0.64,6.3
86114,F11310,54.8852597076557,-5.95504053213895,2013-01-28,0.13,2.4
86115,F11310,54.8852597076557,-5.95504053213895,2013-02-20,0.37,0
86116,F11310,54.8852597076557,-5.95504053213895,2013-03-20,0.73,1
86117,F11310,54.8852597076557,-5.95504053213895,2013-04-18,0.12,4.5
86118,F11310,54.8852597076557,-5.95504053213895,2013-05-22,0.1,0.5
86119,F11310,54.8852597076557,-5.95504053213895,2013-06-14,0.88,11.8
86120,F11310,54.8852597076557,-5.95504053213895,2013-07-16,0.06,0.5
86121,F11310,54.8852597076557,-5.95504053213895,2013-08-12,0.06,1.7
86122,F11310,54.8852597076557,-5.95504053213895,2013-09-10,0.06,1
86123,F11310,54.8852597076557,-5.95504053213895,2013-10-07,0.06,1.4
86124,F11310,54.8852597076557,-5.95504053213895,2013-11-07,0.07,0
86125,F11310,54.8852597076557,-5.95504053213895,2013-12-03,0.07,1.2
86126,F11310,54.8852597076557,-5.95504053213895,2014-01-28,0.16,4.6
86127,F11310,54.8852597076557,-5.95504053213895,2014-02-27,0.1,3.3
86128,F11310,54.8852597076557,-5.95504053213895,2014-03-27,0.06,2.2
86129,F11310,54.8852597076557,-5.95504053213895,2014-04-14,0.06,0
86130,F11310,54.8852597076557,-5.95504053213895,2014-05-28,0.06,0.5
86131,F11310,54.8852597076557,-5.95504053213895,2014-06-25,0.06,6.1
86132,F11310,54.8852597076557,-5.95504053213895,2014-07-23,0.1,0
86133,F11310,54.8852597076557,-5.95504053213895,2014-08-19,0.06,2.4
86134,F11310,54.8852597076557,-5.95504053213895,2014-09-15,0.06,0
86135,F11310,54.8852597076557,-5.95504053213895,2014-10-13,0.13,0
86136,F11310,54.8852597076557,-5.95504053213895,2014-11-13,0.11,15.8
86137,F11310,54.8852597076557,-5.95504053213895,2014-12-09,0.09,6.2
86138,F11310,54.8852597076557,-5.95504053213895,2015-01-26,0.14,0
86139,F11310,54.8852597076557,-5.95504053213895,2015-03-25,0.06,4.6
86140,F11310,54.8852597076557,-5.95504053213895,2015-06-29,0.06,0.4
86141,F11310,54.8852597076557,-5.95504053213895,2015-10-01,0.06,0
86142,F11310,54.8852597076557,-5.95504053213895,2016-01-14,0.1,1.3
86143,F11310,54.8852597076557,-5.95504053213895,2016-04-13,0.06,3.4
86144,F11310,54.8852597076557,-5.95504053213895,2016-07-25,0.06,2.2
86145,F11310,54.8852597076557,-5.95504053213895,2016-10-25,0.06,0
86146,F11310,54.8852597076557,-5.95504053213895,2017-01-23,0.44,0
86147,F11310,54.8852597076557,-5.95504053213895,2017-02-22,0.08,3.5
86148,F11310,54.8852597076557,-5.95504053213895,2017-03-22,0.19,2.8
86149,F11310,54.8852597076557,-5.95504053213895,2017-04-27,0.06,0.4
86150,F11310,54.8852597076557,-5.95504053213895,2017-05-24,0.07,0.2
86151,F11310,54.8852597076557,-5.95504053213895,2017-06-22,0.19,2.3
86152,F11310,54.8852597076557,-5.95504053213895,2017-07-25,0.18,0
86153,F11310,54.8852597076557,-5.95504053213895,2017-08-21,0.22,8.4
86154,F11310,54.8852597076557,-5.95504053213895,2017-09-19,0.18,0
86155,F11310,54.8852597076557,-5.95504053213895,2017-10-24,0.11,7.2
86156,F11310,54.8852597076557,-5.95504053213895,2017-11-16,0.16,1.6
86157,F11310,54.8852597076557,-5.95504053213895,2018-01-22,0.09,0
86158,F11310,54.8852597076557,-5.95504053213895,2018-02-21,0.16,0
86159,F11310,54.8852597076557,-5.95504053213895,2018-03-21,0.25,0
86160,F11310,54.8852597076557,-5.95504053213895,2018-04-26,0.06,2.1
86161,F11310,54.8852597076557,-5.95504053213895,2018-05-23,0.06,0
86162,F11310,54.8852597076557,-5.95504053213895,2018-06-20,0.2,2.7
86163,F11310,54.8852597076557,-5.95504053213895,2018-07-24,0.12,0
86164,F11310,54.8852597076557,-5.95504053213895,2018-08-20,0.06,0.6
86165,F11310,54.8852597076557,-5.95504053213895,2018-09-18,0.06,4.1
86166,F11310,54.8852597076557,-5.95504053213895,2018-10-15,0.19,0
86167,F11310,54.8852597076557,-5.95504053213895,2018-11-15,0.28,1.4
86168,F11310,54.8852597076557,-5.95504053213895,2018-12-11,0.36,0.6
78935,F11311,54.763999721156,-6.68248723713699,2011-01-04,1.53,8.1
78936,F11311,54.763999721156,-6.68248723713699,2011-01-31,1.74,0.7
78937,F11311,54.763999721156,-6.68248723713699,2011-03-02,1.32,0
78938,F11311,54.763999721156,-6.68248723713699,2011-03-29,1.37,0.1
78939,F11311,54.763999721156,-6.68248723713699,2011-04-27,1.42,0
78940,F11311,54.763999721156,-6.68248723713699,2011-06-01,1.2,0
78941,F11311,54.763999721156,-6.68248723713699,2011-06-27,0.83,0.1
78942,F11311,54.763999721156,-6.68248723713699,2011-07-28,1.44,0.3
78943,F11311,54.763999721156,-6.68248723713699,2011-08-23,1.25,0
78944,F11311,54.763999721156,-6.68248723713699,2011-09-28,0.78,0.8
78945,F11311,54.763999721156,-6.68248723713699,2011-10-24,0.72,26
78946,F11311,54.763999721156,-6.68248723713699,2011-11-24,0.71,6.4
78947,F11311,54.763999721156,-6.68248723713699,2012-01-03,0.63,7.2
78948,F11311,54.763999721156,-6.68248723713699,2012-02-01,1.19,0
78949,F11311,54.763999721156,-6.68248723713699,2012-03-01,0.99,0
78950,F11311,54.763999721156,-6.68248723713699,2012-03-28,NA,0
78951,F11311,54.763999721156,-6.68248723713699,2012-04-24,0.68,4.1
78952,F11311,54.763999721156,-6.68248723713699,2012-05-24,1.05,0
78953,F11311,54.763999721156,-6.68248723713699,2012-06-19,0.47,1.1
78954,F11311,54.763999721156,-6.68248723713699,2012-07-23,0.94,11
78955,F11311,54.763999721156,-6.68248723713699,2012-08-22,0.58,2.5
78956,F11311,54.763999721156,-6.68248723713699,2012-09-17,0.94,3.7
78957,F11311,54.763999721156,-6.68248723713699,2012-10-18,0.54,6
78958,F11311,54.763999721156,-6.68248723713699,2012-11-12,0.77,0.8
78959,F11311,54.763999721156,-6.68248723713699,2015-01-13,1.45,0.3
78960,F11311,54.763999721156,-6.68248723713699,2015-04-08,1.46,0
78961,F11311,54.763999721156,-6.68248723713699,2015-07-06,1.45,8
78962,F11311,54.763999721156,-6.68248723713699,2015-09-17,1.13,5.6
78963,F11311,54.763999721156,-6.68248723713699,2016-01-07,0.93,12
78964,F11311,54.763999721156,-6.68248723713699,2016-04-05,2.13,2
78965,F11311,54.763999721156,-6.68248723713699,2016-07-06,0.71,4.8
78966,F11311,54.763999721156,-6.68248723713699,2016-10-03,0.95,0
78967,F11311,54.763999721156,-6.68248723713699,2017-01-16,1.18,0
78968,F11311,54.763999721156,-6.68248723713699,2017-02-13,1.43,0.1
78969,F11311,54.763999721156,-6.68248723713699,2017-03-15,1.49,0
78970,F11311,54.763999721156,-6.68248723713699,2017-04-12,1.39,1.8
78971,F11311,54.763999721156,-6.68248723713699,2017-05-17,1.08,1.4
78972,F11311,54.763999721156,-6.68248723713699,2017-06-23,1.09,0.2
78973,F11311,54.763999721156,-6.68248723713699,2017-07-06,0.89,1.6
78974,F11311,54.763999721156,-6.68248723713699,2017-08-15,0.81,0.8
78975,F11311,54.763999721156,-6.68248723713699,2017-09-12,0.69,7.2
78976,F11311,54.763999721156,-6.68248723713699,2017-10-09,1.04,3.2
78977,F11311,54.763999721156,-6.68248723713699,2017-11-09,0.56,1.9
78978,F11311,54.763999721156,-6.68248723713699,2017-12-05,1.19,0
78979,F11311,54.763999721156,-6.68248723713699,2018-01-17,1.27,2.1
78980,F11311,54.763999721156,-6.68248723713699,2018-02-12,1.17,0.4
78981,F11311,54.763999721156,-6.68248723713699,2018-03-14,1.04,8.5
78982,F11311,54.763999721156,-6.68248723713699,2018-04-17,1.01,4.8
78983,F11311,54.763999721156,-6.68248723713699,2018-05-14,1.09,0.1
78984,F11311,54.763999721156,-6.68248723713699,2018-06-14,1.2,1.9
78985,F11311,54.763999721156,-6.68248723713699,2018-07-05,1.65,0
78986,F11311,54.763999721156,-6.68248723713699,2018-08-14,1.37,1.2
78987,F11311,54.763999721156,-6.68248723713699,2018-09-12,0.69,0.1
78988,F11311,54.763999721156,-6.68248723713699,2018-09-24,0.68,0
78989,F11311,54.763999721156,-6.68248723713699,2018-11-08,1.56,1.5
78990,F11311,54.763999721156,-6.68248723713699,2018-12-05,1.54,4.7
30864,F11312,54.8960164810402,-7.11232858881158,2010-01-06,1.12,0.1
30865,F11312,54.8960164810402,-7.11232858881158,2010-02-02,0.47,5.7
30866,F11312,54.8960164810402,-7.11232858881158,2010-03-08,1.04,0
30867,F11312,54.8960164810402,-7.11232858881158,2010-03-30,0.57,8.7
30868,F11312,54.8960164810402,-7.11232858881158,2010-05-06,0.07,0.1
30869,F11312,54.8960164810402,-7.11232858881158,2010-06-03,0.9,0
30870,F11312,54.8960164810402,-7.11232858881158,2010-07-05,0.45,1.4
30871,F11312,54.8960164810402,-7.11232858881158,2010-08-04,0.65,1.1
30872,F11312,54.8960164810402,-7.11232858881158,2010-09-02,0.83,0
30873,F11312,54.8960164810402,-7.11232858881158,2010-09-29,0.32,4
30874,F11312,54.8960164810402,-7.11232858881158,2010-11-03,0.62,7.2
30875,F11312,54.8960164810402,-7.11232858881158,2011-01-06,0.77,0.2
30876,F11312,54.8960164810402,-7.11232858881158,2011-02-02,0.92,9.2
30877,F11312,54.8960164810402,-7.11232858881158,2011-03-01,1.04,0
30878,F11312,54.8960164810402,-7.11232858881158,2011-03-28,1.17,0
30879,F11312,54.8960164810402,-7.11232858881158,2011-05-04,1.2,0
30880,F11312,54.8960164810402,-7.11232858881158,2011-05-31,0.71,0.2
30881,F11312,54.8960164810402,-7.11232858881158,2011-07-04,0.95,0.5
30882,F11312,54.8960164810402,-7.11232858881158,2011-08-02,1.08,2.6
30883,F11312,54.8960164810402,-7.11232858881158,2011-09-01,1.03,0.5
30884,F11312,54.8960164810402,-7.11232858881158,2011-09-26,0.53,0.9
30885,F11312,54.8960164810402,-7.11232858881158,2011-10-26,0.67,2
30886,F11312,54.8960164810402,-7.11232858881158,2011-11-28,0.82,8.8
30887,F11312,54.8960164810402,-7.11232858881158,2012-01-05,0.49,2.6
30888,F11312,54.8960164810402,-7.11232858881158,2012-01-30,0.51,1.4
30889,F11312,54.8960164810402,-7.11232858881158,2012-02-28,0.71,0.1
30890,F11312,54.8960164810402,-7.11232858881158,2012-03-29,NA,0
30891,F11312,54.8960164810402,-7.11232858881158,2012-05-02,0.85,0
30892,F11312,54.8960164810402,-7.11232858881158,2012-05-28,0.83,0
30893,F11312,54.8960164810402,-7.11232858881158,2012-06-25,0.65,0
30894,F11312,54.8960164810402,-7.11232858881158,2012-07-26,0.73,0
30895,F11312,54.8960164810402,-7.11232858881158,2012-08-21,0.57,4
30896,F11312,54.8960164810402,-7.11232858881158,2012-09-18,0.34,3.8
30897,F11312,54.8960164810402,-7.11232858881158,2012-10-17,0.62,8.5
30898,F11312,54.8960164810402,-7.11232858881158,2012-11-14,0.36,2.9
30899,F11312,54.8960164810402,-7.11232858881158,2013-01-07,0.15,17.6
30900,F11312,54.8960164810402,-7.11232858881158,2013-01-28,0.37,4
30901,F11312,54.8960164810402,-7.11232858881158,2013-02-26,NA,0
30902,F11312,54.8960164810402,-7.11232858881158,2013-03-28,0.68,0
30903,F11312,54.8960164810402,-7.11232858881158,2013-05-01,NA,0.5
30904,F11312,54.8960164810402,-7.11232858881158,2013-05-28,0.38,1.1
30905,F11312,54.8960164810402,-7.11232858881158,2013-06-24,0.36,1.1
30906,F11312,54.8960164810402,-7.11232858881158,2013-07-25,0.82,15.9
30907,F11312,54.8960164810402,-7.11232858881158,2013-08-22,0.59,0.8
30908,F11312,54.8960164810402,-7.11232858881158,2013-09-17,0.34,2.4
30909,F11312,54.8960164810402,-7.11232858881158,2013-10-16,0.74,17
30910,F11312,54.8960164810402,-7.11232858881158,2013-11-13,0.64,2.7
30911,F11312,54.8960164810402,-7.11232858881158,2014-01-07,0.78,0.4
30912,F11312,54.8960164810402,-7.11232858881158,2014-02-03,0.94,6.8
30913,F11312,54.8960164810402,-7.11232858881158,2014-03-04,0.72,0.4
30914,F11312,54.8960164810402,-7.11232858881158,2014-04-03,0.24,5
30915,F11312,54.8960164810402,-7.11232858881158,2014-05-08,0.25,3.3
30916,F11312,54.8960164810402,-7.11232858881158,2014-06-09,0.29,2.3
30917,F11312,54.8960164810402,-7.11232858881158,2014-06-30,0.92,0
30918,F11312,54.8960164810402,-7.11232858881158,2014-07-30,0.59,1.1
30919,F11312,54.8960164810402,-7.11232858881158,2014-08-28,0.24,6.4
30920,F11312,54.8960164810402,-7.11232858881158,2014-09-23,0.73,3.5
30921,F11312,54.8960164810402,-7.11232858881158,2014-10-22,0.37,0.6
30922,F11312,54.8960164810402,-7.11232858881158,2014-11-19,0.87,1.4
30923,F11312,54.8960164810402,-7.11232858881158,2015-02-03,1.13,0.6
30924,F11312,54.8960164810402,-7.11232858881158,2015-04-29,0.32,6.6
30925,F11312,54.8960164810402,-7.11232858881158,2015-07-27,0.36,12.5
30926,F11312,54.8960164810402,-7.11232858881158,2015-10-15,0.79,0
30927,F11312,54.8960164810402,-7.11232858881158,2016-02-09,0.41,4.8
30928,F11312,54.8960164810402,-7.11232858881158,2016-05-04,0.5,0
30929,F11312,54.8960164810402,-7.11232858881158,2016-08-01,0.58,0.1
30930,F11312,54.8960164810402,-7.11232858881158,2016-11-03,0.59,1.2
30931,F11312,54.8960164810402,-7.11232858881158,2017-01-11,0.51,0.2
30932,F11312,54.8960164810402,-7.11232858881158,2017-02-07,0.37,3.2
30933,F11312,54.8960164810402,-7.11232858881158,2017-03-13,0.62,0
30934,F11312,54.8960164810402,-7.11232858881158,2017-04-10,0.72,0.6
30935,F11312,54.8960164810402,-7.11232858881158,2017-04-27,NA,1.7
30936,F11312,54.8960164810402,-7.11232858881158,2017-05-08,0.56,0
30937,F11312,54.8960164810402,-7.11232858881158,2017-06-07,0.21,0.7
30938,F11312,54.8960164810402,-7.11232858881158,2017-07-11,0.39,0
30939,F11312,54.8960164810402,-7.11232858881158,2017-08-10,0.52,0
30940,F11312,54.8960164810402,-7.11232858881158,2017-09-05,0.43,1
30941,F11312,54.8960164810402,-7.11232858881158,2017-10-05,0.22,0
30942,F11312,54.8960164810402,-7.11232858881158,2017-11-01,0.63,1
30943,F11312,54.8960164810402,-7.11232858881158,2017-11-30,0.55,3.4
30944,F11312,54.8960164810402,-7.11232858881158,2018-01-10,0.51,0.1
30945,F11312,54.8960164810402,-7.11232858881158,2018-02-08,0.3,2.4
30946,F11312,54.8960164810402,-7.11232858881158,2018-03-12,0.64,0.2
30947,F11312,54.8960164810402,-7.11232858881158,2018-04-09,0.59,3.2
30948,F11312,54.8960164810402,-7.11232858881158,2018-04-30,0.65,0
30949,F11312,54.8960164810402,-7.11232858881158,2018-06-06,0.59,0.3
30950,F11312,54.8960164810402,-7.11232858881158,2018-07-10,0.75,0
30951,F11312,54.8960164810402,-7.11232858881158,2018-08-09,0.65,1.4
30952,F11312,54.8960164810402,-7.11232858881158,2018-09-04,0.48,0
30953,F11312,54.8960164810402,-7.11232858881158,2018-10-04,0.44,0.8
30954,F11312,54.8960164810402,-7.11232858881158,2018-10-31,0.49,3.9
30955,F11312,54.8960164810402,-7.11232858881158,2018-11-29,0.68,2.4
21833,F11313,54.8364896259277,-7.24859993475683,2013-01-24,0.39,0
21834,F11313,54.8364896259277,-7.24859993475683,2013-02-06,0.19,1.1
21835,F11313,54.8364896259277,-7.24859993475683,2013-03-06,0.47,1.9
21836,F11313,54.8364896259277,-7.24859993475683,2013-04-04,0.36,0
21837,F11313,54.8364896259277,-7.24859993475683,2013-04-30,NA,0
21838,F11313,54.8364896259277,-7.24859993475683,2013-05-30,0.24,0
21839,F11313,54.8364896259277,-7.24859993475683,2013-06-27,0.34,5.6
21840,F11313,54.8364896259277,-7.24859993475683,2013-07-29,0.13,7.7
21841,F11313,54.8364896259277,-7.24859993475683,2013-08-28,0.25,0
21842,F11313,54.8364896259277,-7.24859993475683,2013-09-23,0.23,0
21843,F11313,54.8364896259277,-7.24859993475683,2013-10-21,0.11,6
21844,F11313,54.8364896259277,-7.24859993475683,2013-11-19,0.25,6.6
21845,F11313,54.8364896259277,-7.24859993475683,2014-01-14,0.37,5.6
21846,F11313,54.8364896259277,-7.24859993475683,2014-02-13,0.24,1.5
21847,F11313,54.8364896259277,-7.24859993475683,2014-03-12,0.43,0
21848,F11313,54.8364896259277,-7.24859993475683,2014-04-09,0.25,0.8
21849,F11313,54.8364896259277,-7.24859993475683,2014-05-07,0.24,5.5
21850,F11313,54.8364896259277,-7.24859993475683,2014-06-05,0.2,0.9
21851,F11313,54.8364896259277,-7.24859993475683,2014-07-03,0.34,2.5
21852,F11313,54.8364896259277,-7.24859993475683,2014-08-04,0.08,0
21853,F11313,54.8364896259277,-7.24859993475683,2014-09-02,0.15,0
21854,F11313,54.8364896259277,-7.24859993475683,2014-09-29,0.29,0.1
21855,F11313,54.8364896259277,-7.24859993475683,2014-10-27,0.09,0.6
21856,F11313,54.8364896259277,-7.24859993475683,2014-11-25,0.35,0.4
21857,F11313,54.8364896259277,-7.24859993475683,2015-03-09,0.29,3.7
21858,F11313,54.8364896259277,-7.24859993475683,2015-06-04,0.16,1.3
21859,F11313,54.8364896259277,-7.24859993475683,2015-08-25,0.19,8.6
21860,F11313,54.8364896259277,-7.24859993475683,2015-11-18,0.09,7
21861,F11313,54.8364896259277,-7.24859993475683,2016-03-07,0.35,1.2
21862,F11313,54.8364896259277,-7.24859993475683,2016-06-07,0.33,12.4
21863,F11313,54.8364896259277,-7.24859993475683,2016-09-07,0.06,2.5
21864,F11313,54.8364896259277,-7.24859993475683,2016-12-01,0.29,0
21865,F11313,54.8364896259277,-7.24859993475683,2017-01-10,0.09,0.7
21866,F11313,54.8364896259277,-7.24859993475683,2017-02-08,0.22,0
21867,F11313,54.8364896259277,-7.24859993475683,2017-03-08,0.11,0
21868,F11313,54.8364896259277,-7.24859993475683,2017-04-13,0.22,0.1
21869,F11313,54.8364896259277,-7.24859993475683,2017-05-09,0.23,0
21870,F11313,54.8364896259277,-7.24859993475683,2017-06-08,0.11,10.2
21871,F11313,54.8364896259277,-7.24859993475683,2017-06-29,0.12,3.1
21872,F11313,54.8364896259277,-7.24859993475683,2017-08-07,0.06,1.8
21873,F11313,54.8364896259277,-7.24859993475683,2017-09-06,0.2,0.2
21874,F11313,54.8364896259277,-7.24859993475683,2017-10-04,1.55,13.2
21875,F11313,54.8364896259277,-7.24859993475683,2017-10-30,0.27,1.5
21876,F11313,54.8364896259277,-7.24859993475683,2017-11-28,0.14,0
21877,F11313,54.8364896259277,-7.24859993475683,2018-01-11,0.35,0
21878,F11313,54.8364896259277,-7.24859993475683,2018-02-13,0.13,2.5
21879,F11313,54.8364896259277,-7.24859993475683,2018-03-07,0.31,1.9
21880,F11313,54.8364896259277,-7.24859993475683,2018-04-10,0.26,0.8
21881,F11313,54.8364896259277,-7.24859993475683,2018-05-08,0.16,1.2
21882,F11313,54.8364896259277,-7.24859993475683,2018-06-07,0.17,0.4
21883,F11313,54.8364896259277,-7.24859993475683,2018-06-27,0.32,0
21884,F11313,54.8364896259277,-7.24859993475683,2018-08-06,0.23,0.3
21885,F11313,54.8364896259277,-7.24859993475683,2018-09-05,0.16,1
21886,F11313,54.8364896259277,-7.24859993475683,2018-10-08,0.1,6.2
21887,F11313,54.8364896259277,-7.24859993475683,2018-10-29,0.16,0
21888,F11313,54.8364896259277,-7.24859993475683,2018-11-27,0.34,8.7
21889,F11314,54.7260601519969,-7.23562114268305,2010-01-04,0.69,0.1
21890,F11314,54.7260601519969,-7.23562114268305,2010-02-23,0.05,0
21891,F11314,54.7260601519969,-7.23562114268305,2010-03-02,0.38,0
21892,F11314,54.7260601519969,-7.23562114268305,2010-03-24,0.54,5.7
21893,F11314,54.7260601519969,-7.23562114268305,2010-04-29,1.61,2.5
21894,F11314,54.7260601519969,-7.23562114268305,2010-05-27,0.35,3.5
21895,F11314,54.7260601519969,-7.23562114268305,2010-06-29,0.47,0.3
21896,F11314,54.7260601519969,-7.23562114268305,2010-07-28,0.36,0.9
21897,F11314,54.7260601519969,-7.23562114268305,2010-08-26,0.28,0
21898,F11314,54.7260601519969,-7.23562114268305,2010-09-20,0.17,0.8
21899,F11314,54.7260601519969,-7.23562114268305,2010-10-25,0.34,1.4
21900,F11314,54.7260601519969,-7.23562114268305,2010-11-24,0.67,0
21901,F11314,54.7260601519969,-7.23562114268305,2015-01-06,0.45,4.8
21902,F11314,54.7260601519969,-7.23562114268305,2015-04-15,0.43,3.5
21903,F11314,54.7260601519969,-7.23562114268305,2015-06-18,0.36,0
21904,F11314,54.7260601519969,-7.23562114268305,2015-09-21,0.28,3.8
21905,F11314,54.7260601519969,-7.23562114268305,2016-01-05,0.24,0.5
21906,F11314,54.7260601519969,-7.23562114268305,2016-02-18,0.31,1.1
21907,F11314,54.7260601519969,-7.23562114268305,2016-03-10,0.27,0
21908,F11314,54.7260601519969,-7.23562114268305,2016-04-07,0.08,3.1
21909,F11314,54.7260601519969,-7.23562114268305,2016-05-18,0.33,0.4
21910,F11314,54.7260601519969,-7.23562114268305,2016-06-08,0.28,0
21911,F11314,54.7260601519969,-7.23562114268305,2016-07-04,0.22,13.8
21912,F11314,54.7260601519969,-7.23562114268305,2016-08-16,0.34,0
21913,F11314,54.7260601519969,-7.23562114268305,2016-09-06,0.17,2.5
21914,F11314,54.7260601519969,-7.23562114268305,2016-10-05,0.38,0
21915,F11314,54.7260601519969,-7.23562114268305,2016-11-14,0.29,0
21916,F11314,54.7260601519969,-7.23562114268305,2016-12-13,0.38,1
21917,F11314,54.7260601519969,-7.23562114268305,2017-01-04,0.43,0
21918,F11314,54.7260601519969,-7.23562114268305,2017-02-01,0.27,0
21919,F11314,54.7260601519969,-7.23562114268305,2017-03-02,0.32,2.8
21920,F11314,54.7260601519969,-7.23562114268305,2017-04-04,0.27,0
21921,F11314,54.7260601519969,-7.23562114268305,2017-05-02,0.15,0
21922,F11314,54.7260601519969,-7.23562114268305,2017-06-01,0.17,6.4
21923,F11314,54.7260601519969,-7.23562114268305,2017-06-27,0.8,10.7
21924,F11314,54.7260601519969,-7.23562114268305,2017-07-31,0.12,5.3
21925,F11314,54.7260601519969,-7.23562114268305,2017-08-30,0.38,1.7
21926,F11314,54.7260601519969,-7.23562114268305,2017-09-25,0.32,0
21927,F11314,54.7260601519969,-7.23562114268305,2017-10-26,0.31,0
21928,F11314,54.7260601519969,-7.23562114268305,2017-11-20,0.19,4.4
21929,F11314,54.7260601519969,-7.23562114268305,2018-01-03,0.16,5.5
21930,F11314,54.7260601519969,-7.23562114268305,2018-02-05,0.41,1.2
21931,F11314,54.7260601519969,-7.23562114268305,2018-03-22,0.44,2.8
21932,F11314,54.7260601519969,-7.23562114268305,2018-04-04,0.18,2.3
21933,F11314,54.7260601519969,-7.23562114268305,2018-05-01,0.21,9.5
21934,F11314,54.7260601519969,-7.23562114268305,2018-05-31,0.22,3.2
21935,F11314,54.7260601519969,-7.23562114268305,2018-06-26,0.34,0
21936,F11314,54.7260601519969,-7.23562114268305,2018-07-30,0.24,3.8
21937,F11314,54.7260601519969,-7.23562114268305,2018-08-28,0.18,4
21938,F11314,54.7260601519969,-7.23562114268305,2018-10-01,0.28,0
