Site_Code,latitude,longitude,first_date,last_date
F11288,-5.9712168820559,54.5849362957598,2009-08-12,2010-11-29
F11289,-6.73092211069683,54.8252451220351,2009-08-25,2018-12-04
F11290,-7.6249289609513,54.3974067705072,2010-01-05,2018-11-22
F11291,-6.54501582867668,55.0299699598606,2010-01-11,2018-11-27
F11292,-6.68383381861375,54.8335204759766,2011-01-04,2016-10-04
F11293,-6.55310644993735,54.4956460463006,2011-01-26,2012-12-03
F11294,-6.38700188078888,54.4759607040198,2011-01-24,2012-12-04
F11295,-6.8744941771927,54.4646851079587,2013-01-22,2015-11-04
F11296,-6.54105949075339,54.4087491251062,2013-02-01,2018-12-10
F11297,-6.48656218572921,54.2980273817377,2011-01-24,2018-12-11
F11298,-6.10788944029695,54.5011756653869,2013-01-22,2018-12-13
F11299,-7.62301902562541,54.243008925182,2010-01-19,2018-11-22
F11300,-7.51490066955093,54.2779818882291,2010-01-27,2018-12-13
F11301,-6.62694683674664,54.6317167393213,2013-01-03,2018-11-19
F11302,-6.44220612482667,55.0633197305648,2010-01-11,2018-11-27
F11303,-6.25721297399821,54.8720850603745,2011-01-18,2018-12-06
F11304,-6.20172206274994,54.8944460480862,2011-01-18,2018-12-06
F11305,-6.61329578533135,55.1091826573661,2010-01-11,2018-11-27
F11306,-6.39987991848673,54.4574892268605,2011-01-24,2018-12-11
F11307,-6.2748667406594,54.1783799489254,2013-01-10,2018-11-26
F11308,-6.68085130632172,55.0843849188067,2010-01-11,2018-11-26
F11309,-6.36388463355752,55.1241803617698,2010-01-13,2018-11-29
F11310,-5.95504053213895,54.8852597076557,2013-01-28,2018-12-11
F11311,-6.68248723713699,54.763999721156,2011-01-04,2018-12-05
F11312,-7.11232858881158,54.8960164810402,2010-01-06,2018-11-29
F11313,-7.24859993475683,54.8364896259277,2013-01-24,2018-11-27
F11314,-7.23562114268305,54.7260601519969,2010-01-04,2018-11-19
F11315,-7.04193383949829,54.6708733536374,2010-01-04,2018-11-19
F11316,-7.39875374075863,54.3440814673737,2013-01-23,2018-12-13
F11317,-7.80491843447892,54.6476560083726,2010-01-25,2018-11-29
F11318,-7.80770428366465,54.5662465403606,2010-01-20,2015-09-17
F11319,-7.72072394604407,54.6053152471841,2010-01-20,2018-12-04
F11320,-7.50536559677852,54.5351407763172,2010-01-20,2018-12-04
F11321,-6.76933789919576,54.5003591365701,2013-03-07,2015-10-23
F11322,-7.19465763730759,54.42053772724,2013-01-22,2018-08-23
F11323,-6.26869486720291,54.5681131696083,2011-01-11,2018-11-29
F11324,-6.23469936252408,54.2234596954302,2010-01-18,2018-11-26
F11325,-6.71432831950771,54.2422372145507,2013-03-05,2016-09-15
F11326,-6.67192607264342,54.36210430449,2013-01-22,2015-11-10
F11327,-6.44677607757414,54.3225524721541,2010-01-26,2018-12-11
F11328,-6.13377343540524,54.1955847342256,2010-01-26,2018-12-11
F11329,-7.63676520542845,54.3002321239189,2010-01-05,2018-11-22
F11330,-7.4591630912182,54.3771665710867,2013-01-23,2018-12-13
F11331,-6.12275012643485,54.4874988965356,2013-01-22,2018-12-13
F11334,-5.78049609873383,54.3072324192453,2013-03-12,2015-11-12
F11335,-7.27097746734099,54.5963082892751,2010-03-11,2018-07-19
F11355,-5.63068820597773,54.2743769326313,2013-03-12,2013-03-12
F11417,-7.72099024326718,54.3309198626992,2012-09-20,2016-03-03
F11421,-7.65023577851666,54.3255697577316,2014-01-13,2018-12-06
F11437,-5.82297837604933,54.849908261016,2013-05-01,2018-11-21
F11438,-5.63702696183746,54.2966788614989,2013-10-31,2018-07-20
F11439,-7.25555129202326,55.0166121645039,2013-07-25,2018-12-03
F11440,-7.2560835086506,55.0047581883699,2013-07-25,2018-12-03
F11441,-7.26213371171741,54.9986867693681,2013-07-25,2018-12-03
F11442,-7.25655396293991,55.0046712375956,2014-01-07,2014-01-07
F11449,-6.56960258577348,54.4639215754514,2015-02-12,2018-12-10
F11450,-6.67465917941033,54.5254655706261,2015-01-22,2018-12-10
F11451,-6.66234469957675,54.6355718348537,2015-01-06,2018-11-19
F11452,-6.36126684099974,54.9997122213763,2015-01-27,2018-12-06
F11453,-6.25373868540601,55.0491275109524,2015-02-05,2018-11-29
F11454,-6.1874872096113,54.3353497549683,2015-01-20,2018-12-11
F11456,-6.60690469981801,55.0280352560415,2015-03-09,2018-11-26
F11466,-6.68737354792031,54.8347446405177,2015-01-13,2018-12-04
F11467,-7.79922383359449,54.6778296633873,2016-10-27,2018-04-11
F11468,-6.3425921291167,54.2974819165501,2016-03-03,2018-11-26
F11469,-6.41796780800661,54.2642090265955,2016-01-14,2018-12-11
F11470,-6.45617523584553,54.4018895443122,2016-01-14,2018-12-11
F11471,-6.4743114429401,54.2708383506507,2016-01-14,2018-12-11
F11472,-6.27269477343777,54.8543201527406,2016-01-12,2018-12-06
F11473,-7.41021370093299,54.1739855279709,2016-03-02,2017-01-31
F11474,-7.7063782483627,54.4850857147811,2016-03-07,2018-01-11
F11476,-6.75825390805652,54.4937773295164,2016-02-02,2018-12-10
F11477,-6.97185248412822,54.4155400116809,2016-02-02,2018-12-10
F11478,-6.83466927626602,54.2828838313404,2016-02-02,2018-12-10
F11479,-6.70443324703184,54.2486359046962,2016-02-02,2018-01-23
F11480,-6.23861090688145,54.7344927414735,2016-02-29,2018-11-21
F11482,-7.81158011268839,54.4031070752579,2016-03-03,2018-12-06
F11483,-7.79841498787157,54.2964067587452,2016-03-07,2018-12-06
F11484,-6.4477486640104,54.7619226476204,2016-03-07,2018-11-27
F11485,-7.25599892430097,55.0177646943761,2016-03-09,2018-12-03
F11486,-7.37647732370537,54.180185090773,2016-05-10,2018-04-19
F11489,-6.70058031052371,55.0748143880299,2017-01-12,2018-11-28
F11490,-7.83330008311319,54.2834608814556,2017-01-26,2018-12-06
F11491,-7.70984482593175,54.4879597713967,2017-02-08,2018-11-27
F11492,-7.58839655357607,54.3356606703007,2017-05-03,2018-04-19
F11493,-7.5789087677257,54.3223860998494,2017-05-03,2018-04-19
F11494,-6.7563074186692,55.1426976753909,2017-04-25,2018-04-10
F11495,-7.61792738190704,54.3804599166552,2017-05-03,2018-04-19
F11496,-7.50536704432225,54.2972131225638,2017-05-03,2018-04-19
F11497,-6.56637835504686,54.4582143124578,2017-03-20,2017-09-26
F11498,-6.67825710945738,54.2573629635258,2017-03-28,2018-12-10
F11499,-6.68940429724577,54.2513483831377,2017-03-20,2018-04-24
F11500,-7.78390633891577,54.301313577256,2017-05-03,2018-04-17
F11501,-6.6455216623699,54.3575881898367,2017-09-26,2018-04-24
F11502,-7.25520524208392,55.0057678648175,2017-07-18,2017-10-11
